treatment,model,n_used,treated_share,overlap_alpha,target_primary,ATE_log,SE_log,CI95_lo_log,CI95_hi_log,z_or_t,p_value,ATE_pp,CI95_lo_pp,CI95_hi_pp,ATE_pct,CI95_lo_pct,CI95_hi_pct,top_importances,calib_intercept,calib_slope,calib_p_slope,AIPW_log,AIPW_se_log
buyer_N_gaslimit_cost_high,PDS,4206,0.5,0.05,,0.0325173101541234,0.0256323398845045,-0.017721152858995,0.0827557731672418,1.26860482892477,0.204582041180691,3.25173101541234,-1.7721152858995,8.27557731672418,3.30517752746484,-1.75650566579472,8.62764782853807,,,,,,
seller_N_gaslimit_cost_high,GRF,4206,0.5,0.05,overlap,0.0719883232347131,0.0305954123468164,0.012021315034953,0.131955331434473,2.35291233923193,0.0186270247596741,7.19883232347131,1.2021315034953,13.1955331434473,7.46427956388593,1.20938614521993,14.1057348733902,"log_sellern_total_value:0.0877, log_sellern_1_total_value:0.0832, log_sellern_avg_total_gaspaid:0.0782, log_buyern_avg_total_gaspaid:0.0631, log_sellern_1_avg_total_gaspaid:0.0616, log_sellern_1_avg_gasLimit_cost:0.0588, log_sellern_rolling_avg_value_last10:0.0576, log_buyern_total_value:0.0555",,,,0.116306500907415,0.0229144582868163
seller_N_gaslimit_cost_high,PDS,4206,0.5,0.05,,-0.0527921391187542,0.0286359098130622,-0.108917491016893,0.00333321277938485,-1.84356423327864,0.0652466725454841,-5.27921391187542,-10.8917491016893,0.333321277938485,-5.14228359232092,-10.3195591134462,0.333877411041761,,,,,,
seller_N_1_gaslimit_cost_high,GRF,4206,0.5,0.05,overlap,0.0304686659956874,0.029881701465261,-0.028099468876224,0.0890368008675989,1.01964294205632,0.307897831276633,3.04686659956874,-2.8099468876224,8.90368008675989,3.09375861399079,-2.77083507665785,9.31208833830293,"`log_price_change_n-1`:0.0819, log_sellern_total_value:0.0812, log_sellern_1_total_value:0.0752, log_buyern_total_value:0.0725, log_buyern_avg_total_gaspaid:0.0712, log_sellern_1_rolling_avg_value_last10:0.0698, log_sellern_avg_total_gaspaid:0.0674, log_buyern_rolling_avg_value_last10:0.0621",,,,0.064243905600712,0.0213758428153311
seller_N_1_gaslimit_cost_high,PDS,4206,0.5,0.05,,-0.0849524108798032,0.0282236928709461,-0.140269832417577,-0.0296349893420291,-3.00996794672658,0.00261275261081738,-8.49524108798032,-14.0269832417577,-2.96349893420291,-8.1444003366933,-13.0876313989655,-2.92001788333216,,,,,,
seller_N_Tvalue_Gaslimit_11vs00,GRF,2200,0.5,0.05,overlap,-0.216377660356468,0.0581002245819412,-0.330254100537073,-0.102501220175864,-3.72421383761266,0.000195924807520901,-21.6377660356468,-33.0254100537073,-10.2501220175864,-19.4568934955134,-28.1258922267415,-9.74229515504759,"log_sellern_1_avg_total_gaspaid:0.1041, log_sellern_1_total_value:0.0989, log_buyern_total_value:0.0987, log_sellern_1_rolling_avg_value_last10:0.0821, log_sellern_rolling_avg_value_last10:0.0792, log_price_1_sale:0.0759, log_buyern_avg_gasLimit_cost:0.0750, log_buyern_rolling_avg_value_last10:0.0741",,,,-0.111352413523005,0.030275590371282
seller_N_Tvalue_Gaslimit_11vs00,PDS,2200,0.5,0.05,,-0.128840879251298,0.058210812807703,-0.242931975865199,-0.0147497826373971,-2.21334960013217,0.0268735525041881,-12.8840879251298,-24.2931975865199,-1.47497826373971,-12.0886160330787,-21.5675135022706,-1.46415374446659,,,,,,
seller_N_Gaslimit_given_TvalueHigh,GRF,2103,0.523062291963861,0.05,overlap,0.0663876826622811,0.0423854744395795,-0.0166878472392947,0.149463212563857,1.56628381633233,0.117282188021241,6.63876826622811,-1.66878472392947,14.9463212563857,6.86409304300866,-1.65493764463386,16.1210752059856,"log_sellern_1_total_value:0.0869, log_sellern_1_rolling_avg_value_last10:0.0853, log_buyern_avg_gasLimit_cost:0.0823, log_price_1_sale:0.0782, log_sellern_rolling_avg_value_last10:0.0778, log_buyern_rolling_avg_value_last10:0.0768, log_buyern_total_value:0.0762, log_sellern_1_avg_total_gaspaid:0.0753",,,,0.146006798323163,0.0298541976068824
seller_N_Gaslimit_given_TvalueHigh,PDS,2103,0.523062291963861,0.05,,0.051720095268873,0.0465820378878164,-0.0395790213177273,0.143019211855473,1.11030125803922,0.266869231183513,5.1720095268873,-3.95790213177273,14.3019211855473,5.3080938919766,-3.88060038266749,15.3751967169135,,,,,,
seller_N_1_Tvalue_Gaslimit_11vs00,GRF,2640,0.5,0.05,overlap,-0.277096354175198,0.0560993579904535,-0.387051095836487,-0.167141612513909,-4.93938547785791,7.83691535217195e-07,-27.7096354175198,-38.7051095836487,-16.7141612513909,-24.2018541086492,-32.0943602914444,-15.3920212632555,"sold_after_30d:0.0955, log_sellern_1_rolling_avg_value_last10:0.0921, log_sellern_total_value:0.0870, log_buyern_avg_gasLimit_cost:0.0840, log_buyern_rolling_avg_value_last10:0.0795, log_buyern_avg_total_gaspaid:0.0785, log_sellern_avg_total_gaspaid:0.0760, log_price_1_sale:0.0703",,,,-0.174868982281326,0.0249352148238484
seller_N_1_Tvalue_Gaslimit_11vs00,PDS,2640,0.5,0.05,,-0.29031445138408,0.0559247993307386,-0.399925043914958,-0.180703858853203,-5.19115767706495,2.08990543030227e-07,-29.031445138408,-39.9925043914958,-18.0703858853203,-25.1971687945766,-32.9629707514869,-16.5317494066731,,,,,,
seller_N_1_Gaslimit_given_TvalueHigh,GRF,2103,0.627674750356633,0.05,overlap,0.0578336672036727,0.0446290411711804,-0.0296392534918409,0.145306587899186,1.29587518992049,0.195018488099623,5.78336672036727,-2.96392534918409,14.5306587899186,5.95387450102833,-2.92043184603704,15.6394052348428,"`log_price_change_n-1`:0.0970, log_buyern_avg_gasLimit_cost:0.0894, log_buyern_total_value:0.0870, log_buyern_avg_total_gaspaid:0.0806, log_sellern_rolling_avg_value_last10:0.0760, log_buyern_rolling_avg_value_last10:0.0755, log_price_1_sale:0.0746, log_sellern_avg_gasLimit_cost:0.0727",,,,0.105229589566251,0.0327914279262219
seller_N_1_Gaslimit_given_TvalueHigh,PDS,2103,0.627674750356633,0.05,,0.00914784944578812,0.045080857839965,-0.0792090083127134,0.0975047072042896,0.202920926621729,0.839196837469261,0.914784944578812,-7.92090083127134,9.75047072042896,0.918981889965909,-7.61531873987079,10.2416630851406,,,,,,
buyer_N_Tvalue_Gaspaid_11vs00,GRF,3062,0.5,0.05,overlap,-0.01297817589404,0.0319351809402346,-0.0755711305368997,0.0496147787488198,-0.406391180883807,0.684455198599648,-1.297817589404,-7.55711305368997,4.96147787488198,-1.28943225158866,-7.27862250253353,5.08662024008373,"log_sellern_avg_total_gaspaid:0.0986, log_sellern_rolling_avg_value_last10:0.0910, log_sellern_1_avg_gasLimit_cost:0.0742, log_sellern_avg_gasLimit_cost:0.0731, log_buyern_rolling_avg_value_last10:0.0700, log_sellern_1_avg_total_gaspaid:0.0677, log_sellern_1_rolling_avg_value_last10:0.0650, log_price_1_sale:0.0648",,,,-0.011903361288365,0.0277338274546285
buyer_N_Tvalue_Gaspaid_11vs00,PDS,3062,0.5,0.05,,0.000416681543347799,0.0310487573662045,-0.0604377646591358,0.0612711277458314,0.0134202325211682,0.989292525077359,0.0416681543347799,-6.04377646591358,6.12711277458314,0.041676836716098,-5.8647647420061,6.31871346443613,,,,,,
buyer_N_Gaspaid_given_TvalueHigh,GRF,2102,0.727878211227402,0.05,overlap,-0.0943083196970994,0.048785474553433,-0.189927849821828,0.00131121042762923,-1.9331229338316,0.0532210555097579,-9.43083196970994,-18.9927849821828,0.131121042762923,-8.99978526029972,-17.2981198655302,0.131207043986659,"log_sellern_1_rolling_avg_value_last10:0.0827, log_buyern_rolling_avg_value_last10:0.0812, log_sellern_total_value:0.0766, log_sellern_avg_total_gaspaid:0.0745, log_sellern_1_avg_total_gaspaid:0.0721, log_sellern_rolling_avg_value_last10:0.0701, log_sellern_1_total_value:0.0684, log_sellern_avg_gasLimit_cost:0.0684",,,,-0.110286026981484,0.0438023702195007
buyer_N_Gaspaid_given_TvalueHigh,PDS,2102,0.727878211227402,0.05,,-0.0691554976513986,0.0465575192169492,-0.16040655852615,0.0220955632233533,-1.48537763211023,0.13744381750378,-6.91554976513986,-16.040655852615,2.20955632233533,-6.68184387454273,-14.8202586940889,2.23414780494173,,,,,,
seller_N_Tvalue_Gaspaid_11vs00,GRF,2782,0.5,0.05,overlap,0.0261063068223606,0.0340742835761334,-0.040679288986861,0.0928919026315821,0.766158641722584,0.443581913781039,2.61063068223606,-4.0679288986861,9.28919026315821,2.64500613179499,-3.98629929123394,9.73431089542718,"log_price_1_sale:0.0922, log_buyern_rolling_avg_value_last10:0.0894, log_sellern_rolling_avg_value_last10:0.0852, log_buyern_avg_gasLimit_cost:0.0826, log_buyern_total_value:0.0797, log_sellern_1_avg_gasLimit_cost:0.0747, log_buyern_avg_total_gaspaid:0.0746, log_sellern_1_rolling_avg_value_last10:0.0719",,,,0.0209098767571339,0.0285564247402596
seller_N_Tvalue_Gaspaid_11vs00,PDS,2782,0.5,0.05,,0.103966623991745,0.0333113860159623,0.0386775071253479,0.169255740858143,3.12105368242336,0.00180205180629865,10.3966623991745,3.86775071253479,16.9255740858143,10.9563421499657,3.94352191410203,18.4423005550477,,,,,,
seller_N_Gaspaid_given_TvalueHigh,GRF,2103,0.661436043747028,0.05,overlap,0.18392618909464,0.0420568149496857,0.101494831793256,0.266357546396024,4.37327908246685,1.22394094773131e-05,18.392618909464,10.1494831793256,26.6357546396024,20.1927104494382,10.6824198080868,30.5201645413157,"log_buyern_total_value:0.1018, log_buyern_avg_gasLimit_cost:0.0851, log_buyern_avg_total_gaspaid:0.0820, log_buyern_rolling_avg_value_last10:0.0820, log_sellern_1_avg_total_gaspaid:0.0757, log_sellern_1_total_value:0.0708, log_sellern_1_avg_gasLimit_cost:0.0655, log_sellern_rolling_avg_value_last10:0.0651",,,,0.212665146375464,0.0310920643042457
seller_N_Gaspaid_given_TvalueHigh,PDS,2103,0.661436043747028,0.05,,0.173114855065146,0.0406121345766958,0.0935165339595279,0.252713176170763,4.26263866377718,2.02027055643574e-05,17.3114855065146,9.35165339595279,25.2713176170763,18.9002660219855,9.80287579542598,28.7513934192226,,,,,,
seller_N_1_Tvalue_Gaspaid_11vs00,GRF,2972,0.500336473755047,0.05,overlap,-0.0149210026527554,0.034961690668866,-0.0834459163637328,0.053603911058222,-0.426781496183273,0.669538485192796,-1.49210026527554,-8.34459163637328,5.3603911058222,-1.48102360930534,-8.00591609284433,5.5066619160635,"log_sellern_avg_gasLimit_cost:0.0937, log_price_1_sale:0.0904, log_buyern_avg_gasLimit_cost:0.0833, log_buyern_rolling_avg_value_last10:0.0798, log_sellern_rolling_avg_value_last10:0.0786, log_sellern_avg_total_gaspaid:0.0757, log_buyern_total_value:0.0748, log_buyern_avg_total_gaspaid:0.0683",,,,-0.00382646914627594,0.0261480362287778
seller_N_1_Tvalue_Gaspaid_11vs00,PDS,2972,0.500336473755047,0.05,,-0.0364326263044094,0.0347521616555016,-0.104545611534106,0.0316803589252876,-1.04835568692291,0.294474761831435,-3.64326263044094,-10.4545611534106,3.16803589252876,-3.57769450214471,-9.92662873765339,3.21875230408157,,,,,,
seller_N_1_Gaspaid_given_TvalueHigh,GRF,2103,0.707085116500238,0.05,overlap,0.179768267104828,0.0428771510549423,0.0957290510371415,0.263807483172515,4.19263553388786,2.75732245123007e-05,17.9768267104828,9.57290510371415,26.3807483172515,19.6939960618988,10.0460854868784,30.1877538840228,"log_sellern_total_value:0.1105, log_sellern_1_rolling_avg_value_last10:0.0883, sold_after_30d:0.0831, log_sellern_avg_gasLimit_cost:0.0739, log_buyern_avg_gasLimit_cost:0.0692, log_buyern_rolling_avg_value_last10:0.0664, log_price_1_sale:0.0658, `log_price_change_n-1`:0.0614",,,,0.23686531677251,0.0326703795908804
seller_N_1_Gaspaid_given_TvalueHigh,PDS,2103,0.707085116500238,0.05,,0.151967740210699,0.0416016417547973,0.0704300206735586,0.233505459747839,3.65292651444879,0.000259268447487034,15.1967740210699,7.04300206735586,23.3505459747839,16.4122681473933,7.29694811218478,26.3019723641295,,,,,,
buyer_N_Tvalue_Gaslimit_11vs00,GRF,2462,0.5,0.05,overlap,0.283773801184752,0.0488761387987897,0.187976569139124,0.379571033230379,5.80597829859217,6.39912504931526e-09,28.3773801184752,18.7976569139124,37.9571033230379,32.8132474780395,20.6805238532683,46.1657452457707,"log_sellern_avg_total_gaspaid:0.1058, `log_price_change_n-1`:0.0891, log_sellern_rolling_avg_value_last10:0.0822, log_sellern_1_avg_total_gaspaid:0.0781, log_sellern_1_total_value:0.0758, log_sellern_total_value:0.0755, log_buyern_rolling_avg_value_last10:0.0753, sold_after_30d:0.0744",,,,0.232161202715719,0.0259530255818157
buyer_N_Tvalue_Gaslimit_11vs00,PDS,2462,0.5,0.05,,0.282106506372314,0.0551731654037282,0.173969089267935,0.390243923476693,5.11311077238376,3.16896338792394e-07,28.2106506372314,17.3969089267935,39.0243923476693,32.5919931388573,19.0018780900153,47.7341108115658,,,,,,
buyer_N_Gaslimit_given_TvalueHigh,GRF,2103,0.585354255825012,0.05,overlap,0.305056661716609,0.0452781665318326,0.216311455314217,0.393801868119001,6.7373898963453,1.6125704842735e-11,30.5056661716609,21.6311455314217,39.3801868119001,35.6701873885486,24.1488987134552,48.2606767904339,"sold_after_30d:0.1244, log_price_1_sale:0.0816, log_sellern_total_value:0.0763, log_sellern_rolling_avg_value_last10:0.0737, log_sellern_avg_gasLimit_cost:0.0733, log_sellern_avg_total_gaspaid:0.0722, log_sellern_1_total_value:0.0694, log_buyern_rolling_avg_value_last10:0.0641",,,,0.308856747972976,0.0353125274416578
buyer_N_Gaslimit_given_TvalueHigh,PDS,2103,0.585354255825012,0.05,,0.207809292631172,0.047184604803531,0.115329166591496,0.300289418670848,4.40417575809855,1.06186829444831e-05,20.7809292631172,11.5329166591496,30.0289418670848,23.0978390512594,12.2242781611998,35.0249538457603,,,,,,
all_total_value_11vs00,GRF,1261,0.503568596352102,0.05,overlap,-0.366750109350487,0.0658157923742628,-0.495749062404042,-0.237751156296932,-5.57237246746123,2.5129343978354e-08,-36.6750109350487,-49.5749062404042,-23.7751156296932,-30.7017206670251,-39.0885528382199,-21.1601145223773,"log_sellern_avg_gasLimit_cost:0.1458, log_buyern_avg_gasLimit_cost:0.1323, `log_price_change_n-1`:0.0825, log_price_1_sale:0.0803, log_buyern_rolling_avg_value_last10:0.0737, log_sellern_1_rolling_avg_value_last10:0.0699, log_sellern_1_avg_gasLimit_cost:0.0651, sold_after_30d:0.0609",,,,-0.360327407674429,0.0354065433459637
all_total_value_11vs00,PDS,1261,0.503568596352102,0.05,,-0.329493518583023,0.0722426049446197,-0.471086422423833,-0.187900614742213,-4.56093075319763,5.0927375070979e-06,-32.9493518583023,-47.1086422423833,-18.7900614742213,-28.0712052830908,-37.5676379480682,-17.1302936588608,,,,,,
seller_total_value_11vs00,GRF,2224,0.5,0.05,overlap,-0.399152682520038,0.0484871951951832,-0.494187585102597,-0.304117779937479,-8.23212563468077,1.83920207683854e-16,-39.9152682520038,-49.4187585102597,-30.4117779937479,-32.9111739377105,-38.9933666999217,-26.2226033638483,"sold_after_30d:0.1189, log_sellern_avg_gasLimit_cost:0.0957, `log_price_change_n-1`:0.0948, log_sellern_1_rolling_avg_value_last10:0.0856, log_buyern_total_value:0.0761, log_sellern_1_avg_total_gaspaid:0.0753, log_buyern_avg_total_gaspaid:0.0673, log_price_1_sale:0.0653",,,,-0.410728157851421,0.028617551309944
seller_total_value_11vs00,PDS,2224,0.5,0.05,,-0.387813612891196,0.0489545125562747,-0.483762694382209,-0.291864531400184,-7.92191756470647,2.33875354339929e-15,-38.7813612891196,-48.3762694382209,-29.1864531400184,-32.1461197635851,-38.3540526147688,-25.3130293486127,,,,,,
combo3_TV_crosslayer_11vs00,GRF,963,0.504672897196262,0,all,0.457134605742861,0.0429785051445603,0.372896735659523,0.541372475826199,10.6363542474376,2.01874398557399e-26,45.7134605742861,37.2896735659523,54.1372475826199,57.9541485295467,45.1934399043007,71.8363657072849,"log_sellern_avg_gasLimit_cost:0.1518, log_price_1_sale:0.1296, log_buyern_rolling_avg_value_last10:0.1289, log_sellern_rolling_avg_value_last10:0.1137, `log_price_change_n-1`:0.1105, log_sellern_1_avg_gasLimit_cost:0.0495, log_sellern_1_rolling_avg_value_last10:0.0184, sold_after_30d:0.0000",,,,0.478544136871808,0.0443404365996943
combo3_TV_crosslayer_11vs00,PDS,963,0.504672897196262,0,,0.48424649522878,0.0956678519690131,0.296740950891205,0.671752039566355,5.06174734001165,4.15431335149292e-07,48.424649522878,29.6740950891205,67.1752039566355,62.295164618845,34.5466712346711,95.7664222901306,,,,,,
combo4_GP_crosslayer_11vs00,GRF,1018,0.484282907662083,0,all,0.690939037639996,0.0415022695438046,0.609594589334139,0.772283485945853,16.6482229823775,3.11721723718387e-62,69.0939037639996,60.9594589334139,77.2283485945853,99.5588586468345,83.9685419486984,116.470368480349,"log_price_1_sale:0.1434, log_sellern_1_rolling_avg_value_last10:0.1401, log_buyern_rolling_avg_value_last10:0.1355, `log_price_change_n-1`:0.1245, log_sellern_rolling_avg_value_last10:0.0945, log_sellern_total_value:0.0235, sold_after_30d:0.0222, log_buyern_avg_gasLimit_cost:0.0182",,,,0.596695121476688,0.043799080869013
combo4_GP_crosslayer_11vs00,PDS,1018,0.484282907662083,0,,0.808517373960438,0.102503311976786,0.607614574189865,1.00942017373101,7.88771951235628,3.07758504712397e-15,80.8517373960438,60.7614574189865,100.942017373101,124.457764919348,83.6046418323287,174.400950486853,,,,,,
